127.0.0.1 - - [01/Dec/2021:08:33:38 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:13:58 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4525
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:13:59 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4525
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:13:59 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:14:00 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:14:03 +0900] "POST /Board_SDHS/board/boardDeletePro.jsp HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:14:10 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:14:14 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:14:29 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:14:35 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:14:44 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:14:47 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4531
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:14:47 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:15:22 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4570
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:15:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:15:37 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4570
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:15:39 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4570
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:15:39 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:15:56 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4568
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:15:56 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:16:13 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4568
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:16:13 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:16:46 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4562
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:16:46 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:18:08 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4630
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:18:08 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:18:26 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4630
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:18:26 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:19:25 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4603
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:19:25 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:29:31 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4675
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:29:31 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4675
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:29:32 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4675
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:29:33 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:33:40 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 142
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:33:44 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 142
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:33:47 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4675
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:33:48 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4675
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:33:48 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4675
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:33:49 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4675
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:33:49 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:33:52 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 142
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:33:53 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 142
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:33:54 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 142
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:34:42 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 160
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:34:42 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:34:43 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 160
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:35:54 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 160
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:36:01 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4675
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:36:02 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4675
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:36:02 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4675
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:36:03 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 160
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:36:27 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4675
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:36:28 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4675
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:36:28 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:36:29 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 187
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:36:33 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 187
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:38:06 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:38:08 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4675
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:38:08 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:38:09 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:38:15 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 252
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:38:30 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 254
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:38:31 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 254
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:38:31 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:38:34 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 254
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:38:37 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4675
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:38:38 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 254
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:38:51 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 255
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:38:51 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:38:52 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 255
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:39:14 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 253
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:39:15 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:39:47 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4675
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:39:48 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=5 HTTP/1.1" 200 4675
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:39:48 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:39:51 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:41:48 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:41:51 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4680
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:41:52 +0900] "GET /Board_SDHS/board/boardList.jsp HTTP/1.1" 200 3024
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:41:53 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4680
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:41:55 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:41:58 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:43:16 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4680
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:43:17 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4680
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:43:17 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:43:19 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:43:25 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4680
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:43:25 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:43:28 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:44:00 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4680
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:44:01 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4680
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:44:01 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:44:02 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:44:09 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:44:46 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4674
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:44:47 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:44:48 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:44:59 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4665
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:44:59 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:45:01 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:45:07 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 247
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:48:22 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4665
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:48:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:48:23 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4665
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:48:23 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:48:25 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 500 2690
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:48:39 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 500 2690
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:48:39 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 500 2690
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:48:39 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 500 2690
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:48:39 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 500 2690
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:48:40 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 500 2690
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:48:40 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 500 2690
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:48:40 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 500 2690
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:49:01 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 500 2690
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:49:02 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4665
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:49:04 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 500 2690
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:50:38 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 500 4105
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:50:38 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 500 2748
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:50:38 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:50:40 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4665
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:50:41 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:50:48 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4665
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:50:48 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:50:49 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 500 3510
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:51:06 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 500 2687
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:51:15 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4665
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:51:15 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:51:16 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 136
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:51:37 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 136
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:51:39 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4665
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:51:39 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:51:40 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 136
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:52:36 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4664
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:52:36 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4664
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:52:39 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4664
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:52:39 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:52:40 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 136
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:52:54 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4664
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:52:55 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:52:55 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 136
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:54:10 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 136
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:54:38 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4664
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:54:38 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4664
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:54:57 +0900] "GET /Board_SDHS/board/boardList.jsp HTTP/1.1" 200 3024
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:54:59 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4664
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:55:01 +0900] "GET /Board_SDHS/member/memberLoginForm.jsp HTTP/1.1" 200 6277
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:55:03 +0900] "GET /Board_SDHS/member/memberLoginForm.jsp HTTP/1.1" 200 6277
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:55:16 +0900] "GET /Board_SDHS/board/boardList.jsp HTTP/1.1" 200 3024
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:55:16 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 500 5035
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:55:59 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 3565
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:55:59 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:56:05 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 136
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:57:16 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 3565
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:57:16 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:57:17 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 136
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:57:44 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 3565
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:57:44 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 3565
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:57:45 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 3565
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:57:45 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:57:46 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 136
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:58:13 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 3576
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:58:13 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:58:13 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 133
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:58:37 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4676
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:58:38 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:58:39 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 200 133
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:58:52 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4676
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:58:52 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4676
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:58:57 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4676
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:58:57 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:59:32 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4676
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:59:34 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4676
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:59:34 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:10:59:35 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 500 2349
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:00:04 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 500 2969
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:00:08 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:00:09 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4676
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:00:09 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:00:10 +0900] "POST /Board_SDHS/board/boardUpdatePro.jsp HTTP/1.1" 500 2969
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:00:37 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:00:39 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4676
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:00:39 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:01:14 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4676
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:01:15 +0900] "GET /Board_SDHS/board/boardContent.jsp?num=1 HTTP/1.1" 200 4676
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:01:15 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [01/Dec/2021:11:02:19 +0900] "GET /Board_SDHS/member/memberLoginForm.jsp HTTP/1.1" 200 6277
